iso_alpha_3,year,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
CYP,2033,5042461.831,24077.740959602,10859.3438753638,1587.87252259764,inf,208424.944907767,40002695065.7149,22137.6832267137,16782.5363536896,892.60340969017,4778.82722156372
CYP,2034,5365982.295,23187.7876365296,9975.49764220386,1492.44951484956,inf,207515.59585625,96484906395.1062,20466.7751721278,16110.5772255074,859.850077715494,4479.26390726887
CYP,2035,5710259.583,22330.7284673804,9163.5879986608,1402.76094124409,inf,206610.214255451,232717749311.125,18921.983915686,15465.5227951867,828.298601731729,4198.47887791941
CYP,2036,6076625.437,21505.3476295553,8417.75999765048,1318.46219165299,inf,205708.782795555,561305937559.395,17493.7904136978,14846.295820472,797.904880643329,3935.29500678231
CYP,2037,6466497.041,20710.4742392792,7732.63522851531,1239.22936525215,inf,204811.284242266,1353847553407.78,16173.3941008527,14251.8621910125,768.626431607383,3688.60895593699
CYP,2038,6881382.506,19944.9806905873,7103.27303153871,1164.75802599838,inf,203917.701436484,3265426348129.94,14952.6586609086,13681.2292013964,740.422330653203,3457.3865507845
CYP,2039,7322886.704,19207.7810557052,6525.13486922529,1094.76203289583,inf,203028.017293969,7876078224776.0,13824.0618905005,13133.4438933306,713.253155480811,3240.65844450813
CYP,2040,7792717.47,18497.8295445543,5994.05159741645,1028.97244055725,inf,202142.214805023,18996786817230.1,12780.6493471293,12607.5914641981,687.080930358394,3037.51605430956
CYP,2041,8292692.217,17814.1190211948,5506.1934002226,967.136465836041,inf,201260.277034158,45819492783103.9,11815.9914957067,12102.7937393359,661.869073041707,2847.10775238416
CYP,2042,8824744.957,17155.6795751057,5058.04217196305,909.016516558282,inf,200382.187119776,110514790690641.0,10924.1440895937,11618.2077054814,637.582343641211,2668.63529566712
CYP,2043,9390933.792,16521.5771452703,4646.36614695053,854.389278623104,inf,199507.928273845,266557271142469.0,10099.6115419994,11153.0241029386,614.186795365498,2501.3504793827
CYP,2044,9993448.865,15910.9121951199,4268.19659416743,803.044857963596,inf,198637.483781578,642925515715036.0,9337.31306203235,10706.4660741125,591.649727072144,2344.55200036765
CYP,2045,10634620.84,15322.8184364522,3920.80640877147,754.785974071483,inf,197770.837001114,1550710723387158.0,8632.55134673627,10277.7878661555,569.939637559662,2197.58251701878
CYP,2046,11316929.92,14756.4616005167,3601.69044604706,709.427201986846,inf,196907.971363202,3740252469142569.0,7980.98363618731,9866.27358555838,549.026181536682,2059.82589353927
CYP,2047,12043015.42,14211.0382545224,3308.54745598402,666.794259840367,inf,196048.870370877,9021339906885006.0,7378.59495329517,9471.23600260677,528.880127206796,1930.70461693093
CYP,2048,12815686.0,13685.7746618897,3039.26348820797,626.723339210648,inf,195193.517599156,2.175911235591348e+16,6821.67336341035,9092.01540370603,509.473315409802,1809.67737590359
CYP,2049,13637930.54,13179.9256846288,2791.89664758996,589.060475723619,inf,194341.896694711,5.248211190401185e+16,6306.78710128687,8727.97848965815,490.778620262213,1696.23679155187
CYP,2050,14512929.65,12692.7737262884,2564.66309060292,553.660957475701,inf,193493.991375568,1.265847625055654e+17,5830.76342445594,8378.51731805077,472.769911242044,1589.90729028569
CZE,2010,17722017.54,644209.207603373,1928544.92395781,260239.481302884,1310601.87456366,8097406.42527256,8441546.1667514,2014680.57751651,1344248.4476201,77650.9951698196,233404.8039941
CZE,2011,22464044.44,720294.220120464,2026006.98025653,277643.73163059,1455682.91940905,8967927.52978951,8534254.51227387,2145562.93364087,1433972.96003429,77245.3671163595,253251.658751684
CZE,2012,17991123.26,658169.584891437,1841303.15103333,226488.04357623,1217560.21283141,8198506.10544742,7044401.40480979,1927335.87082772,1337440.22455405,73958.4980254548,227572.35892019
CZE,2013,16740009.37,698467.15748737,1958020.45586335,229073.04183072,1210483.26550388,9167416.30031376,7821370.74036046,1988672.52724057,1438031.32153115,77760.4811225426,246082.46151789
CZE,2014,17574259.23,679846.311967532,1942234.28040159,215100.258327985,802399.035419254,8439373.75796671,7308539.51391808,1879148.08143797,1433472.96040343,76570.0156504703,248031.336607649
CZE,2015,15527622.62,624332.835866029,1820735.6590146,200128.090846625,525798.167163468,7762730.55329206,6022022.97368877,1819229.26196242,1390262.20928308,75497.9032812485,233985.291391608
CZE,2016,15891089.37,645807.043172345,1960747.06349978,209188.464637074,625799.021544992,8264495.83206946,4896939.26641657,1927431.08877889,1484007.73921918,80768.0322214382,276434.887314654
CZE,2017,16190693.73,697507.127711472,2175551.64973794,240268.538300483,824396.610470897,9183871.72692198,7393822.78225906,2087174.07270553,1650334.85364443,84037.1829128927,309861.670509782
CZE,2018,17258474.43,770005.657416811,2613902.13928103,266794.095881152,993596.239970956,10414163.9054022,8026457.96659711,2244672.97387774,1819270.39334848,92119.2722399473,333572.383091317
CZE,2019,17841488.07,782353.3614367,2776655.69030112,261651.533615642,707652.537157714,10507269.3173844,8896285.49590156,2265974.58533948,1764225.43574635,94375.5120587445,318049.514661897
CZE,2020,17846717.22,729227.115802705,2846679.08934564,236361.924051063,737044.757026658,9998215.60714887,7543317.49104768,2315196.44675267,1648397.58865098,91245.9892527171,325448.743785401
CZE,2021,17846720.0,729227.1,2846679.0,236361.9,737044.8,9998216.0,7543317.0,2315196.0,1648398.0,91245.99,325448.7
CZE,2022,17979835.44,740259.461505095,2968392.5695015,235221.621011272,716849.010375677,10248804.9999456,7596132.75448419,2351578.2633018,1685864.47325288,92816.3967031219,337550.531454204
CZE,2023,18113943.76,751458.729863185,3095310.1655198,234086.843062145,697206.606269507,10505674.6050405,7649318.30701899,2388532.25749937,1724182.52277436,94413.8311935822,350102.370312174
CZE,2024,18249052.37,762827.43018166,3227654.2931716,232957.539613994,678102.424346091,10768982.2284236,7702876.24680529,2426066.96708646,1763371.50405958,96038.758638326,363120.950129009
CZE,2025,18385168.73,774368.125769862,3365656.97107759,231833.684256225,659521.716761101,11038889.2285377,7756809.18117267,2464191.51774408,1803451.21253516,97691.6522101436,376623.626698163
CZE,2026,18522300.36,786083.418717033,3509560.13812504,230715.250705653,641450.139776392,11315561.0080121,7811119.73570637,2502915.17855925,1844441.89355839,99372.9932254568,390628.401189418
CZE,2027,18660454.83,797975.950479015,3659616.07762204,229602.212805895,623873.742687074,11599167.1150237,7865810.5543751,2542247.36427848,1886364.25264369,101083.271284477,405153.944147247
CZE,2028,18799639.77,810048.402473814,3816087.85958709,228494.544526752,606778.957051999,11889881.3471983,7920884.2996597,2582197.6375968,1929239.46592158,102822.984413773,420219.620381553
CZE,2029,18939862.86,822303.496686188,3979249.80194929,227392.219963602,590152.586219332,12187881.8581161,7976343.65268285,2622775.7114827,1973089.19083532,104592.639211297,435845.51478398
CZE,2030,19081131.86,834743.99628137,4149387.95146787,226295.213336794,573981.795139148,12493351.2664866,8032191.31333951,2663991.45153958,2017935.57708061,106392.750993904,452052.459104195
CZE,2031,19223454.55,847372.706228085,4326800.58521395,225203.498991049,558254.100455159,12806476.7680599,8088430.00042841,2705854.87840437,2063801.27779411,108223.843947407,468862.059721858
CZE,2032,19366838.8,860192.473930985,4511798.73349396,224117.051394852,542957.360867948,13127450.2503426,8145062.45178438,2748376.1701838,2110709.46099606,110086.451279221,486296.726451283
CZE,2033,19511292.53,873206.189872657,4704706.7251312,223035.845139862,528079.767762255,13456468.4101892,8202091.42441166,2791565.66492896,2158683.82129315,111981.11537363,504379.702417218
CZE,2034,19656823.71,886416.788265342,4905862.75606178,221959.854940316,513609.83609109,13793732.8743405,8259519.69461806,2835433.86314877,2207748.59184728,113908.387949727,523135.095041538
CZE,2035,19803440.38,899827.247712514,5115619.48224157,220889.055632434,499536.395509623,14139450.3229831,8317350.05815022,2879991.43036291,2257928.55661643,115868.830222073,542587.908182201
CZE,2036,19951150.64,913440.591880468,5334344.63790368,219823.422173837,485848.581752027,14493832.6164059,8375585.3303296,2925249.19969492,2309249.06287364,117863.01306412,562764.075467276
CZE,2037,20099962.64,927259.89018007,5562421.68025037,218762.929642954,472535.828244587,14857096.924831,8434228.34618961,2971218.17450599,2361736.0340107,119891.517174449,583690.494868508
CZE,2038,20249884.61,941288.258458816,5800250.46170969,217707.553238447,459587.857948639,15229465.8614981,8493281.9606136,3017909.53107017,2415415.98263271,121954.933245865,605395.064560504
CZE,2039,20400924.81,955528.859703366,6048247.9309352,216657.268278624,446994.675427001,15611167.6190855,8552749.04847386,3065334.62129165,2470316.02395032,124053.862137404,627906.72011334
CZE,2040,20553091.6,969984.904752705,6306848.86377807,215612.050200866,434746.559127807,16002436.1095492,8612632.50477154,3113504.97546467,2526463.88947642,126188.915049304,651255.473068179
CZE,2041,20706393.37,984659.653022095,6576506.62551268,214571.87456105,422834.053879763,16403511.1074673,8672935.24477764,3162432.30507686,2583887.94103401,128360.713700983,675472.450947332
CZE,2042,20860838.6,999556.413237976,6857693.96565234,213536.717032979,411247.963593046,16814638.3969775,8733660.20417487,3212128.5056566,2642617.18508259,130569.89051208,700589.938752085
CZE,2043,21016435.8,1014678.54418398,7150903.84674833,212506.553407815,399979.344160202,17236069.9223961,8794810.33920062,3262605.65966517,2702681.28737008,132817.088786613,726641.422003635
CZE,2044,21173193.57,1030029.45545827,7456650.3086254,211481.359593508,389019.496551571,17668063.9426139,8856388.62679085,3313876.03943426,2764110.58791782,135102.962900309,753661.631384502
CZE,2045,21331120.57,1045612.60824224,7775469.36956879,210461.111614235,378359.960099898,18110885.1893598,8918398.064725,3365952.11014975,2826936.11634616,137428.178491156,781686.589039935
CZE,2046,21490225.51,1061431.51608098,8107919.96604272,209445.78560984,367992.505968962,18564805.0294324,8980841.67177198,3418846.53288231,2891189.60754833,139793.412653231,810753.656601037
CZE,2047,21650517.2,1077489.74567545,8454584.93258779,208435.357835277,357909.130801161,19030101.6309971,9043722.48783707,3472572.16766561,2956903.51772064,142199.35413387,840901.584993638
CZE,2048,21812004.47,1093790.91768664,8816072.02361523,207429.80466005,348102.050539168,19507060.1340516,9107043.57410996,3527142.076623,3024111.04075695,144646.703534226,872170.566099312
CZE,2049,21974696.24,1110338.70755198,9193014.97888926,206429.102567667,338563.694416875,19995972.8251627,9170808.01321374,3582569.5271432,3092846.12501588,147136.173513286,904602.286337406
CZE,2050,22138601.5,1127136.84631398,9586074.63456571,205433.228155082,329286.699114992,20497139.3165845,9235018.909355,3638867.99510597,3163143.49046899,149668.488995391,938239.982239534
DEU,2010,161048693.4,21352469.4753591,19317741.983976,2088906.89096634,7242071.57531263,92730100.6080913,226336219.057753,32348066.8688583,19320670.5304889,771786.554217772,3729122.1103779
DEU,2011,199631946.0,20953275.3142865,19884298.6305996,2175501.43111642,7526595.30083299,102371704.484125,194612072.840539,32787010.710375,20526471.7862663,766575.0497546,3972881.82008456
DEU,2012,170460313.6,20959061.9695267,18357323.2488048,1817127.05237017,5658508.85947084,94348714.5134425,202033318.717255,30591395.0949225,19529613.9740785,726092.998058995,3624762.64381224
DEU,2013,169681559.3,21672867.6918339,19118014.7912063,1924895.71236633,6189411.53695797,102715103.91689,177871915.673194,30171385.351767,20485274.1061261,786603.363031587,3821850.07822675
DEU,2014,174098641.3,23354195.5400043,20459890.4804431,1979040.89326025,5776114.74740545,102891118.665258,191726066.766989,30516066.555114,21055070.7957408,829037.746538837,4028400.54090736
DEU,2015,150850969.2,21556527.2403355,18317948.5195033,1816562.79200647,4776270.35384423,90943522.5043666,195214899.635163,27120144.6960955,19333913.6668552,779340.425850845,3592134.26596612
DEU,2016,164633981.2,23077009.3949017,19471266.4816626,1869950.48159666,4882964.75709424,93602553.8369987,169423947.509684,27570843.6913356,20110541.0286017,798594.0018857,3803849.52663237
DEU,2017,165602979.1,23976122.1091616,19734617.5156685,2023516.3658417,5202053.26871231,100051493.962819,207616870.132197,27692237.7187137,21279744.1914008,797084.945084873,3989852.89177666
DEU,2018,165502691.3,25567479.7680687,21150355.1831972,2142840.23456387,6483620.91011408,106054671.825691,216619078.811358,27928867.6346888,22336694.0074052,829322.997075241,4137528.94203497
DEU,2019,158880347.6,25748148.6037674,21038035.7076822,1963338.13921905,5831047.82150363,103059144.099701,213870750.825336,26204704.9545571,21175771.4881516,807715.270330947,3973734.44838092
DEU,2020,151080755.7,26812486.0513516,21246606.3956169,1878894.73743317,5744162.59123371,100456979.881836,234579590.472925,25647856.7184273,20270782.064219,848601.867628151,4270851.95989579
DEU,2021,151080800.0,26812490.0,21246610.0,1878895.0,5744163.0,100457000.0,234579600.0,25647860.0,20270780.0,848601.9,4270852.0
DEU,2022,150913455.9,27457364.6320935,21485211.6399474,1864946.41890276,5665773.86081224,101506931.991229,236814613.36773,25082574.2406778,20396692.4283604,857563.276762195,4338286.69922727
DEU,2023,150746297.2,28117749.3227872,21726492.8011261,1851101.38958176,5588454.47837452,102567837.405776,239070921.361054,24529747.5321182,20523386.9647411,866619.287148795,4406786.159926
DEU,2024,150579323.6,28794017.1088014,21970483.574838,1837359.1432871,5512190.25398713,103639830.932991,241348726.869621,23989105.2734785,20650868.4672245,875770.930506564,4476367.19416776
DEU,2025,150412535.0,29486549.9988661,22217214.3903137,1823718.91697595,5436966.7881751,104723028.46091,243648234.716161,23460378.9161926,20779141.8240692,885019.216735534,4547046.87947869
DEU,2026,150245931.2,30195739.1895092,22466716.0185072,1810179.95327014,5362769.87796947,105817547.088776,245969651.674902,22943305.8305774,20908211.9538971,894365.166400448,4618842.56303081
DEU,2027,150079511.8,30921985.2860345,22719019.5759335,1796741.50041419,5289585.5142256,106923505.139702,248313186.49016,22437629.1753789,21038083.8058826,903809.810843381,4691771.86589968
DEU,2028,149913276.8,31665698.5288155,22974156.5285493,1783402.81223347,5217399.8789781,108041022.173463,250679049.895115,21943097.7701937,21168762.3599416,913354.192297554,4765852.68738915
DEU,2029,149747226.0,32427299.0250302,23232158.6956772,1770163.14809285,5146199.34283185,109170218.999418,253067454.630759,21459465.9707022,21300252.6269232,922999.364002341,4841103.20942446
DEU,2030,149581359.0,33207216.9859712,23493058.2539741,1757021.77285553,5075970.46238866,110311217.689574,255478615.465023,20986493.5466521,21432559.6488013,932746.3903195,4917541.90101474
DEU,2031,149415675.8,34005892.9700621,23756887.7414443,1743977.95684224,5006699.97770897,111464141.591778,257912749.21209,20523945.5625307,21565688.4988682,942596.346850626,4995187.52278586
DEU,2032,149250176.1,34823778.1317192,24023680.0614971,1731030.97579071,4938374.80980827,112629115.343056,260370074.751894,20071592.2608672,21699644.2819292,952550.320555843,5074059.13158497
DEU,2033,149084859.7,35661334.4761988,24293468.4870504,1718180.11081547,4870982.05818764,113806264.883083,262850813.0498,19629208.9481078,21834432.134498,962609.409873756,5154176.08515766
DEU,2034,148919726.4,36519035.1205739,24566286.6646807,1705424.64836792,4804508.99839802,114995717.467801,265355187.176472,19196575.8830051,21970057.224994,972774.724842663,5235558.04689902
DEU,2035,148754776.0,37397364.5609873,24842168.6188189,1692763.88019674,4738943.07963766,116197601.683175,267883422.327934,18773478.1674681,22106524.7539404,983047.387223051,5318224.99067969
DEU,2036,148590008.4,38296818.9463328,25121148.7559937,1680197.10330851,4674271.92238244,117412047.459092,270435745.845819,18359705.639818,22243839.9541635,993428.530621383,5402197.20574813
DEU,2037,148425423.2,39217906.3585189,25403261.869123,1667723.61992873,4610483.31604848,118639186.083409,273012387.237814,17955052.7703959,22382008.0909934,1003919.3006152,5487495.30171025
DEU,2038,148261020.4,40161147.0994731,25688543.1418525,1655342.73746305,4547565.21668665,119879150.216146,275613578.198291,17559318.5594721,22521034.462466,1014520.85487951,5574140.21358777
DEU,2039,148096799.6,41127073.9850486,25977028.152944,1643053.7684588,4485505.74470853,121132073.903826,278239552.62915,17172306.4374054,22660924.399526,1025234.3633146,5662153.20695629
